Folder,Model Class,Target,Config Type,Augmentation Ratio,RMSE,R2,Baseline RMSE
20260204_212253_HierarchicalTimeseriesGemini21,HierarchicalTimeseriesGemini21,Tapping Test,Single Target,3,0.9975971579551697,0.21715515851974487,1.1281191110610962
20260204_222104_HierarchicalTimeseriesLSTM,HierarchicalTimeseriesLSTM,Tapping Test,Single Target,3,0.8551141619682312,0.42480719089508057,1.1281191110610962
20260204_233045_ElasticNetModel,ElasticNetModel,Tapping Test,Single Target,3,0.8180135488510132,0.4736359119415283,1.1281191110610962
20260205_001518_LinearRegressionModel,LinearRegressionModel,Tapping Test,Single Target,3,0.8462918996810913,0.436614453792572,1.1281191110610962
20260205_010038_RandomForestLikeMLP,RandomForestLikeMLP,Tapping Test,Single Target,3,0.8215339183807373,0.4690956473350525,1.1281191110610962
20260205_014819_SimpleMLPRegressor,SimpleMLPRegressor,Tapping Test,Single Target,3,0.8813318014144897,0.38899582624435425,1.1281191110610962
20260205_023718_HierarchicalTimeseriesGemini21,HierarchicalTimeseriesGemini21,Ruler Drop Test,Single Target,3,0.9018082022666931,0.31407690048217773,1.0888850688934326
20260205_033548_HierarchicalTimeseriesLSTM,HierarchicalTimeseriesLSTM,Ruler Drop Test,Single Target,3,0.9523454308509827,0.2350446581840515,1.0888850688934326
20260205_044628_ElasticNetModel,ElasticNetModel,Ruler Drop Test,Single Target,3,0.8895511627197266,0.3325957655906677,1.0888850688934326
20260205_053106_LinearRegressionModel,LinearRegressionModel,Ruler Drop Test,Single Target,3,0.8317262530326843,0.41654425859451294,1.0888850688934326
20260205_061552_RandomForestLikeMLP,RandomForestLikeMLP,Ruler Drop Test,Single Target,3,0.8526477813720703,0.3868222236633301,1.0888850688934326
20260205_070442_SimpleMLPRegressor,SimpleMLPRegressor,Ruler Drop Test,Single Target,3,0.9833290576934814,0.18446087837219238,1.0888850688934326
